"","X","date","zip","resp","diar","pop","hh.size","lat","long","fitted1"
"4443",4443,"2020-03-14",6516,0,0,7444,2,41.27445,-72.95767,0.1266649
"4444",4444,"2020-03-14",6517,0,0,6595,2,41.3458,-72.90445,0.1122186
"4445",4445,"2020-03-14",6518,0,0,8992,2,41.41755,-72.90735,0.1530052
"4446",4446,"2020-03-14",6519,3,0,8322,3,41.29345,-72.9386,0.5566408
"4447",4447,"2020-03-14",6524,0,0,6147,3,41.42984,-72.99325,0.4111597
"4448",4448,"2020-03-14",6525,0,2,7770,3,41.35305,-73.0018,0.5197187
"4449",4449,"2020-03-14",6604,0,0,7023,1,41.18898,-73.21101,0.03040012
"4450",4450,"2020-03-14",6605,0,0,7816,1,41.16145,-73.21656,0.03383274
"4451",4451,"2020-03-14",6606,0,1,7498,4,41.2088,-73.21156,1.97147
"4452",4452,"2020-03-14",6607,0,0,8143,2,41.1763,-73.1663,0.1385589
"4453",4453,"2020-03-14",6608,0,0,8335,1,41.18875,-73.18036,0.03607931
"4454",4454,"2020-03-14",6610,0,0,6243,2,41.20665,-73.1714,0.1062291
"4455",4455,"2020-03-14",6611,0,0,9437,1,41.25991,-73.20826,0.04084949
"4456",4456,"2020-03-14",6612,0,0,7935,2,41.27255,-73.30286,0.1350196
"4457",4457,"2020-03-14",6614,0,0,7393,1,41.2305,-73.1257,0.03200172
"4458",4458,"2020-03-14",6615,0,0,7436,2,41.17295,-73.13923,0.1265288
"4459",4459,"2020-03-14",6702,1,0,7080,3,41.55975,-73.04313,0.473566
"4460",4460,"2020-03-14",6704,0,0,8053,2,41.5829,-73.0339,0.1370275
"4461",4461,"2020-03-14",6705,0,0,6981,2,41.55155,-72.99269,0.1187866
"4462",4462,"2020-03-14",6706,0,0,8370,1,41.5346,-73.02315,0.03623081
"4463",4463,"2020-03-14",6708,0,0,7440,3,41.5434,-73.06515,0.4976457
"4464",4464,"2020-03-14",6710,0,2,6563,3,41.56965,-73.04685,0.438985
"4465",4465,"2020-03-14",6712,0,0,7206,1,41.4994,-72.9764,0.03119226
"4466",4466,"2020-03-14",6716,0,0,6379,2,41.59885,-72.97756,0.1085432
"4467",4467,"2020-03-14",6750,0,0,7491,2,41.72493,-73.25649,0.1274647
"4468",4468,"2020-03-14",6751,0,0,7663,1,41.64211,-73.211,0.03317046
"4469",4469,"2020-03-14",6752,0,1,8991,1,41.51705,-73.35827,0.03891891
"4470",4470,"2020-03-14",6754,0,0,6693,1,41.79763,-73.36876,0.02897167
"4471",4471,"2020-03-14",6755,0,0,7620,1,41.64668,-73.48007,0.03298433
"4472",4472,"2020-03-14",6756,0,0,9044,1,41.84886,-73.2362,0.03914833
"4473",4473,"2020-03-14",6757,0,0,8177,2,41.72873,-73.44869,0.1391374
"4474",4474,"2020-03-14",6759,0,0,7427,1,41.75607,-73.21575,0.0321489
"4475",4475,"2020-03-14",6762,1,0,7203,2,41.52887,-73.11731,0.1225641
"4476",4476,"2020-03-14",6763,0,0,6819,2,41.69008,-73.21181,0.1160301
"4477",4477,"2020-03-14",6770,0,1,7755,3,41.48784,-73.06125,0.5187154
"4478",4478,"2020-03-14",6776,0,0,7812,2,41.58731,-73.41599,0.1329267
"4479",4479,"2020-03-14",6777,0,0,7571,1,41.70819,-73.33262,0.03277222
"4480",4480,"2020-03-14",6778,0,0,7291,2,41.69494,-73.10871,0.1240615
"4481",4481,"2020-03-14",6779,0,0,6477,3,41.59535,-73.08025,0.4332327
"4482",4482,"2020-03-14",6782,0,0,8147,1,41.65765,-73.04704,0.03526553
"4483",4483,"2020-03-14",6783,0,0,6892,2,41.55379,-73.30104,0.1172722
"4484",4484,"2020-03-14",6784,0,0,7390,1,41.58134,-73.48735,0.03198874
"4485",4485,"2020-03-14",6785,0,0,6928,3,41.7081,-73.44848,0.4633991
"4486",4486,"2020-03-14",6786,0,0,7804,1,41.66425,-73.0195,0.0337808
"4487",4487,"2020-03-14",6787,0,0,8060,1,41.67949,-73.10223,0.03488893
"4488",4488,"2020-03-14",6790,0,0,7134,2,41.83937,-73.1255,0.12139
"4489",4489,"2020-03-14",6791,0,0,7731,2,41.72031,-73.06031,0.1315484
"4490",4490,"2020-03-14",6793,0,0,6568,1,41.63611,-73.29724,0.02843058
"4491",4491,"2020-03-14",6794,0,0,6149,1,41.64137,-73.32399,0.02661688
"4492",4492,"2020-03-14",6795,0,0,8106,3,41.61525,-73.11725,0.542193
"4493",4493,"2020-03-14",6796,0,0,7334,2,41.87419,-73.35219,0.1247932
"4494",4494,"2020-03-14",6798,1,1,7936,3,41.56269,-73.20625,0.5308221
"4495",4495,"2020-03-14",6801,1,2,7422,3,41.38069,-73.39151,0.4964417
"4496",4496,"2020-03-14",6804,0,0,6295,1,41.46734,-73.38826,0.02724886
"4497",4497,"2020-03-14",6807,0,0,8262,1,41.0621,-73.58807,0.03576332
"4498",4498,"2020-03-14",6810,0,0,6796,3,41.37814,-73.46909,0.4545699
"4499",4499,"2020-03-14",6811,0,0,8313,1,41.42314,-73.47702,0.03598408
"4500",4500,"2020-03-14",6812,0,0,7934,3,41.48679,-73.49107,0.5306883
"4501",4501,"2020-03-14",6820,0,0,7418,2,41.07535,-73.48102,0.1262225
"4502",4502,"2020-03-14",6830,0,0,6673,2,41.04223,-73.62692,0.1135458
"4503",4503,"2020-03-14",6831,0,0,7586,1,41.08168,-73.66357,0.03283715
"4504",4504,"2020-03-14",6840,0,0,8912,3,41.16279,-73.50212,0.5961046
"4505",4505,"2020-03-14",6850,0,0,8236,1,41.1271,-73.44231,0.03565078
"4506",4506,"2020-03-14",6851,0,0,7934,1,41.1396,-73.40561,0.03434352
"4507",4507,"2020-03-14",6853,0,0,7550,2,41.06949,-73.43766,0.1284686
"4508",4508,"2020-03-14",6854,0,0,7827,2,41.09175,-73.43201,0.1331819
"4509",4509,"2020-03-14",6855,0,0,7445,3,41.10235,-73.39816,0.4979801
"4510",4510,"2020-03-14",6870,0,0,6996,3,41.0331,-73.56937,0.4679475
"4511",4511,"2020-03-14",6877,0,0,8180,2,41.30735,-73.49471,0.1391885
"4512",4512,"2020-03-14",6878,0,0,6660,1,41.03436,-73.58262,0.02882882
"4513",4513,"2020-03-14",6880,1,0,7524,2,41.1448,-73.34276,0.1280262
"4514",4514,"2020-03-14",6883,0,0,7116,1,41.22465,-73.37756,0.03080269
"4515",4515,"2020-03-14",6896,0,0,6906,1,41.30219,-73.38826,0.02989367
"4516",4516,"2020-03-14",6897,0,0,6801,1,41.20945,-73.44091,0.02943916
"4517",4517,"2020-03-14",6901,0,0,8444,3,41.0527,-73.53562,0.5648011
"4518",4518,"2020-03-14",6902,0,0,6849,1,41.061,-73.54247,0.02964694
"4519",4519,"2020-03-14",6903,0,0,6518,1,41.12669,-73.57002,0.02821415
"4520",4520,"2020-03-14",6905,1,0,7258,1,41.08585,-73.54492,0.03141735
"4521",4521,"2020-03-14",6906,0,0,7898,1,41.07735,-73.52082,0.03418769
"4522",4522,"2020-03-14",6907,2,1,7072,4,41.0978,-73.51883,1.85946
"4523",4523,"2020-03-15",6001,0,0,6618,1,41.79225,-72.85462,0.02864702
"4524",4524,"2020-03-15",6002,0,0,6949,2,41.85275,-72.73619,0.1182421
"4525",4525,"2020-03-15",6010,0,0,6295,2,41.6816,-72.94048,0.1071139
"4526",4526,"2020-03-15",6013,0,0,7777,1,41.75869,-72.95751,0.03366392
"4527",4527,"2020-03-15",6016,0,0,8025,1,41.90685,-72.55163,0.03473743
"4528",4528,"2020-03-15",6018,0,0,8353,2,42.02111,-73.29614,0.1421322
"4529",4529,"2020-03-15",6019,1,0,9038,3,41.85241,-72.89947,0.6045325
"4530",4530,"2020-03-15",6020,0,0,7409,1,41.8743,-72.89934,0.03207098
"4531",4531,"2020-03-15",6021,0,0,7938,1,42.01642,-73.11198,0.03436084
"4532",4532,"2020-03-15",6022,0,0,7138,2,41.86653,-72.92065,0.1214581
"4533",4533,"2020-03-15",6023,0,0,7539,1,41.61395,-72.72058,0.03263371
"4534",4534,"2020-03-15",6024,0,0,7230,2,42.02199,-73.26984,0.1230236
"4535",4535,"2020-03-15",6026,0,0,8688,1,41.9386,-72.73514,0.03760733
"4536",4536,"2020-03-15",6027,3,3,6976,4,42.00431,-72.91347,1.834219
"4537",4537,"2020-03-15",6029,1,0,7215,2,41.9072,-72.42313,0.1227683
"4538",4538,"2020-03-15",6031,0,0,7372,2,41.94696,-73.33049,0.1254398
"4539",4539,"2020-03-15",6032,0,0,7960,1,41.7252,-72.82951,0.03445607
"4540",4540,"2020-03-15",6033,0,0,7295,1,41.7039,-72.54613,0.03157751
"4541",4541,"2020-03-15",6035,0,0,7555,1,41.96031,-72.79614,0.03270296
"4542",4542,"2020-03-15",6037,0,0,6709,3,41.60345,-72.77629,0.4487507
"4543",4543,"2020-03-15",6039,0,1,6303,2,41.96732,-73.43204,0.10725
"4544",4544,"2020-03-15",6040,0,0,6193,2,41.77705,-72.52363,0.1053783
"4545",4545,"2020-03-15",6043,0,0,7412,1,41.76693,-72.43848,0.03208397
"4546",4546,"2020-03-15",6051,0,0,8556,1,41.66665,-72.76964,0.03703594
"4547",4547,"2020-03-15",6052,0,0,7542,2,41.6572,-72.80419,0.1283325
"4548",4548,"2020-03-15",6053,0,0,7575,2,41.6903,-72.79069,0.128894
"4549",4549,"2020-03-15",6057,0,0,6948,2,41.85597,-73.00643,0.1182251
"4550",4550,"2020-03-15",6058,0,0,8470,2,41.95943,-73.19948,0.144123
"4551",4551,"2020-03-15",6059,0,0,8048,2,41.92861,-72.91658,0.1369424
"4552",4552,"2020-03-15",6060,0,0,8383,2,41.99675,-72.84449,0.1426427
"4553",4553,"2020-03-15",6062,0,0,8372,1,41.67385,-72.85394,0.03623947
"4554",4554,"2020-03-15",6063,0,0,5711,2,41.93203,-72.96692,0.0971767
"4555",4555,"2020-03-15",6065,0,0,6607,1,41.97632,-73.02232,0.0285994
"4556",4556,"2020-03-15",6066,0,0,6782,1,41.8359,-72.46321,0.02935692
"4557",4557,"2020-03-15",6067,0,0,8042,1,41.65775,-72.66269,0.03481102
"4558",4558,"2020-03-15",6068,0,0,8758,3,42.00828,-73.41462,0.5858039
"4559",4559,"2020-03-15",6069,0,0,8183,2,41.85507,-73.44148,0.1392395
"4560",4560,"2020-03-15",6070,0,0,6861,1,41.86861,-72.82164,0.02969888
"4561",4561,"2020-03-15",6071,0,0,7242,1,41.99086,-72.45173,0.0313481
"4562",4562,"2020-03-15",6073,0,0,7504,1,41.66345,-72.55493,0.0324822
"4563",4563,"2020-03-15",6074,0,0,7977,2,41.83385,-72.57053,0.1357343
"4564",4564,"2020-03-15",6076,0,0,6367,3,41.98664,-72.25334,0.425875
"4565",4565,"2020-03-15",6078,0,0,9051,1,41.97617,-72.6577,0.03917863
"4566",4566,"2020-03-15",6081,0,0,8078,1,41.9057,-72.77159,0.03496685
"4567",4567,"2020-03-15",6082,0,0,7339,2,41.98445,-72.55708,0.1248783
"4568",4568,"2020-03-15",6084,0,0,6970,1,41.88205,-72.36117,0.0301707
"4569",4569,"2020-03-15",6085,0,0,7431,1,41.7469,-72.88099,0.03216621
"4570",4570,"2020-03-15",6088,0,0,7568,1,41.90335,-72.59253,0.03275924
"4571",4571,"2020-03-15",6089,3,1,9156,4,41.8388,-72.83144,2.407412
"4572",4572,"2020-03-15",6090,0,0,7312,2,41.95455,-72.86584,0.1244188
"4573",4573,"2020-03-15",6091,1,0,5732,4,42.00273,-72.98207,1.50713
"4574",4574,"2020-03-15",6092,0,2,7330,4,41.86166,-72.8497,1.927297
"4575",4575,"2020-03-15",6093,0,0,7239,2,42.00554,-72.72443,0.1231767
"4576",4576,"2020-03-15",6095,0,0,7567,2,41.8659,-72.68188,0.1287578
"4577",4577,"2020-03-15",6096,0,0,7424,1,41.9235,-72.65941,0.03213591
"4578",4578,"2020-03-15",6098,0,0,7786,2,41.94675,-73.06486,0.1324843
"4579",4579,"2020-03-15",6103,0,0,8259,2,41.76855,-72.67454,0.1405327
"4580",4580,"2020-03-15",6105,0,0,7785,3,41.77795,-72.70214,0.520722
"4581",4581,"2020-03-15",6106,0,0,8034,3,41.74145,-72.68719,0.5373771
"4582",4582,"2020-03-15",6107,0,0,7893,1,41.75265,-72.75857,0.03416605
"4583",4583,"2020-03-15",6108,0,0,6610,1,41.7776,-72.62138,0.02861239
"4584",4584,"2020-03-15",6109,0,0,5573,1,41.7037,-72.66284,0.02412358
"4585",4585,"2020-03-15",6110,0,0,8027,1,41.73425,-72.73819,0.03474609
"4586",4586,"2020-03-15",6111,1,0,6646,2,41.68565,-72.7312,0.1130864
"4587",4587,"2020-03-15",6112,0,0,7474,1,41.79119,-72.69689,0.03235234
"4588",4588,"2020-03-15",6114,3,0,8959,3,41.74545,-72.67029,0.5992483
"4589",4589,"2020-03-15",6117,0,0,7472,2,41.7814,-72.75749,0.1271414
"4590",4590,"2020-03-15",6118,0,0,7752,3,41.74484,-72.61213,0.5185147
"4591",4591,"2020-03-15",6119,0,1,7227,4,41.76375,-72.72659,1.900215
"4592",4592,"2020-03-15",6120,0,0,8858,1,41.78805,-72.66734,0.0383432
"4593",4593,"2020-03-15",6226,0,0,8015,1,41.70937,-72.21096,0.03469414
"4594",4594,"2020-03-15",6231,0,0,7282,2,41.6276,-72.37272,0.1239084
"4595",4595,"2020-03-15",6232,0,0,7407,2,41.73203,-72.37462,0.1260353
"4596",4596,"2020-03-15",6234,0,1,7248,3,41.78461,-71.96285,0.4848032
"4597",4597,"2020-03-15",6235,0,0,7228,1,41.81151,-72.12795,0.03128749
"4598",4598,"2020-03-15",6237,0,0,6841,2,41.69094,-72.29802,0.1164044
"4599",4599,"2020-03-15",6238,0,0,6938,2,41.77759,-72.33427,0.118055
"4600",4600,"2020-03-15",6239,0,0,7485,2,41.78898,-71.85522,0.1273626
"4601",4601,"2020-03-15",6241,0,0,9115,3,41.85381,-71.8603,0.6096828
"4602",4602,"2020-03-15",6242,0,0,9083,2,41.90166,-72.10068,0.1545537
"4603",4603,"2020-03-15",6247,0,0,6065,1,41.7647,-72.06848,0.02625327
"4604",4604,"2020-03-15",6248,0,0,6639,3,41.68218,-72.40078,0.4440685
"4605",4605,"2020-03-15",6249,0,0,8661,2,41.62654,-72.2458,0.147373
"4606",4606,"2020-03-15",6250,1,2,8171,4,41.78156,-72.20611,2.148423
"4607",4607,"2020-03-15",6254,0,1,7594,4,41.61427,-72.14907,1.996711
"4608",4608,"2020-03-15",6255,0,0,7952,3,41.97858,-71.9018,0.5318923
"4609",4609,"2020-03-15",6256,0,0,7252,1,41.75611,-72.12886,0.03139138
"4610",4610,"2020-03-15",6259,0,0,8148,1,41.86182,-71.99431,0.03526985
"4611",4611,"2020-03-15",6260,0,0,8833,3,41.90083,-71.86525,0.5908205
"4612",4612,"2020-03-15",6262,0,0,7880,1,42.02018,-71.94787,0.03410978
"4613",4613,"2020-03-15",6264,1,0,7078,3,41.69306,-72.10213,0.4734323
"4614",4614,"2020-03-15",6266,1,1,7296,3,41.67378,-72.14826,0.4880138
"4615",4615,"2020-03-15",6268,0,0,7187,2,41.79115,-72.25321,0.1222919
"4616",4616,"2020-03-15",6269,0,0,7587,1,41.80421,-72.25087,0.03284148
"4617",4617,"2020-03-15",6277,0,0,7711,1,41.97703,-71.86108,0.03337823
"4618",4618,"2020-03-15",6278,0,0,7673,1,41.89554,-72.16475,0.03321374
"4619",4619,"2020-03-15",6279,0,0,6754,1,41.89667,-72.27338,0.02923571
"4620",4620,"2020-03-15",6280,0,0,7843,1,41.70083,-72.13819,0.03394962
"4621",4621,"2020-03-15",6281,0,0,6562,1,41.96921,-72.01467,0.02840461
"4622",4622,"2020-03-15",6282,0,0,8572,1,41.9423,-72.06149,0.0371052
"4623",4623,"2020-03-15",6320,0,0,9511,2,41.34545,-72.10877,0.1618364
"4624",4624,"2020-03-15",6330,0,1,8123,3,41.64207,-72.06758,0.5433301
"4625",4625,"2020-03-15",6331,0,0,7623,1,41.69721,-71.99386,0.03299731
"4626",4626,"2020-03-15",6333,12,4,8956,5,41.37655,-72.23681,9.256697
"4627",4627,"2020-03-15",6334,0,0,6619,1,41.54675,-72.17957,0.02865135
"4628",4628,"2020-03-15",6335,0,0,7203,1,41.43965,-72.06232,0.03117928
"4629",4629,"2020-03-15",6336,0,1,7805,3,41.5808,-72.19456,0.5220597
"4630",4630,"2020-03-15",6339,0,0,7669,1,41.44423,-71.99888,0.03319643
"4631",4631,"2020-03-15",6340,0,0,8262,1,41.35857,-72.03517,0.03576332
"4632",4632,"2020-03-15",6351,0,0,7946,3,41.59919,-71.96278,0.5314909
"4633",4633,"2020-03-15",6354,0,0,6348,4,41.70484,-71.84899,1.669097
"4634",4634,"2020-03-15",6355,2,1,6779,4,41.37671,-71.97657,1.782421
"4635",4635,"2020-03-15",6357,0,0,7269,1,41.33106,-72.21572,0.03146497
"4636",4636,"2020-03-15",6359,0,0,8105,2,41.4728,-71.87991,0.1379123
"4637",4637,"2020-03-15",6360,0,0,8372,2,41.53668,-72.00225,0.1424555
"4638",4638,"2020-03-15",6365,1,0,8366,2,41.51918,-71.95439,0.1423534
"4639",4639,"2020-03-15",6370,0,0,6507,3,41.4646,-72.18862,0.4352393
"4640",4640,"2020-03-15",6371,1,0,6415,2,41.3593,-72.33962,0.1091558
"4641",4641,"2020-03-15",6373,0,0,7287,1,41.66953,-71.80554,0.03154289
"4642",4642,"2020-03-15",6374,0,0,8958,2,41.69105,-71.90905,0.1524267
"4643",4643,"2020-03-15",6375,0,0,6667,2,41.399,-72.13292,0.1134437
"4644",4644,"2020-03-15",6376,0,0,8129,2,41.29477,-72.25642,0.1383207
"4645",4645,"2020-03-15",6377,0,0,6633,1,41.72024,-71.81899,0.02871195
"4646",4646,"2020-03-15",6378,0,0,6909,2,41.38047,-71.91774,0.1175615
"4647",4647,"2020-03-15",6379,1,1,8732,3,41.36847,-71.86417,0.5840648
"4648",4648,"2020-03-15",6380,0,0,9008,1,41.57035,-72.05447,0.03899249
"4649",4649,"2020-03-15",6382,0,0,6595,2,41.46155,-72.13087,0.1122186
"4650",4650,"2020-03-15",6384,0,0,7362,1,41.57705,-71.86073,0.03186753
"4651",4651,"2020-03-15",6385,0,0,7004,3,41.35955,-72.16022,0.4684826
"4652",4652,"2020-03-15",6401,0,0,7789,2,41.34328,-73.07065,0.1325353
"4653",4653,"2020-03-15",6403,0,0,8139,2,41.41822,-73.05884,0.1384908
"4654",4654,"2020-03-15",6405,0,0,7150,1,41.28827,-72.79494,0.03094986
"4655",4655,"2020-03-15",6409,0,0,8192,3,41.3488,-72.41786,0.5479453
"4656",4656,"2020-03-15",6410,1,0,8036,4,41.50595,-72.90812,2.112927
"4657",4657,"2020-03-15",6412,0,0,8202,1,41.40309,-72.48344,0.0355036
"4658",4658,"2020-03-15",6413,0,0,7284,2,41.29862,-72.53628,0.1239424
"4659",4659,"2020-03-15",6415,0,0,7637,1,41.54714,-72.34303,0.03305791
"4660",4660,"2020-03-15",6416,0,0,6518,2,41.6061,-72.66779,0.1109084
"4661",4661,"2020-03-15",6417,0,0,7912,2,41.36791,-72.45401,0.1346283
"4662",4662,"2020-03-15",6418,0,0,6294,2,41.32715,-73.08155,0.1070969
"4663",4663,"2020-03-15",6419,0,0,8835,2,41.37644,-72.58324,0.1503338
"4664",4664,"2020-03-15",6420,0,0,8456,1,41.48581,-72.26778,0.03660308
"4665",4665,"2020-03-15",6422,0,0,7034,2,41.46177,-72.67755,0.1196885
"4666",4666,"2020-03-15",6423,0,0,7508,1,41.47773,-72.39098,0.03249952
"4667",4667,"2020-03-15",6424,0,0,8099,2,41.55726,-72.49472,0.1378102
"4668",4668,"2020-03-15",6426,0,0,8312,2,41.35239,-72.39993,0.1414345
"4669",4669,"2020-03-15",6430,0,0,7009,3,41.1746,-73.28431,0.468817
"4670",4670,"2020-03-15",6432,0,0,6626,1,41.19625,-73.24461,0.02868165
"4671",4671,"2020-03-15",6437,0,0,7014,3,41.33914,-72.69072,0.4691514
"4672",4672,"2020-03-15",6438,0,0,6512,1,41.46015,-72.49758,0.02818818
"4673",4673,"2020-03-15",6441,0,0,6914,1,41.46283,-72.58004,0.0299283
"4674",4674,"2020-03-15",6442,0,0,7207,2,41.3447,-72.44463,0.1226322
"4675",4675,"2020-03-15",6443,0,0,7867,1,41.34435,-72.60873,0.0340535
"4676",4676,"2020-03-15",6447,0,0,7111,2,41.63635,-72.45678,0.1209987
"4677",4677,"2020-03-15",6450,0,1,6817,3,41.53722,-72.78009,0.4559745
"4678",4678,"2020-03-15",6451,0,0,9683,1,41.54221,-72.81953,0.04191433
"4679",4679,"2020-03-15",6455,0,0,6810,1,41.51829,-72.71305,0.02947812
"4680",4680,"2020-03-15",6457,0,0,7069,2,41.5497,-72.65309,0.120284
"4681",4681,"2020-03-15",6460,0,0,7446,2,41.2241,-73.05286,0.1266989
"4682",4682,"2020-03-15",6468,0,0,7797,1,41.34185,-73.23171,0.0337505
"4683",4683,"2020-03-15",6469,0,0,9136,1,41.50618,-72.44308,0.03954656
"4684",4684,"2020-03-15",6470,0,0,7363,3,41.39475,-73.31421,0.4924953
"4685",4685,"2020-03-15",6471,0,0,8351,2,41.3386,-72.78289,0.1420982
"4686",4686,"2020-03-15",6472,0,0,6651,2,41.37642,-72.76919,0.1131715
"4687",4687,"2020-03-15",6473,0,0,7767,3,41.38345,-72.86349,0.519518
"4688",4688,"2020-03-15",6475,0,0,6844,3,41.30143,-72.39046,0.4577805
"4689",4689,"2020-03-15",6477,0,0,8352,1,41.2795,-73.03295,0.0361529
"4690",4690,"2020-03-15",6478,7,2,6894,5,41.42863,-73.14288,7.125465
"4691",4691,"2020-03-15",6479,0,0,7735,2,41.5761,-72.9007,0.1316165
"4692",4692,"2020-03-15",6480,0,0,8754,2,41.58383,-72.58793,0.1489555
"4693",4693,"2020-03-15",6481,0,0,6537,1,41.53445,-72.70016,0.0282964
"4694",4694,"2020-03-15",6482,0,0,8075,2,41.40475,-73.25036,0.1374018
"4695",4695,"2020-03-15",6483,0,0,6803,2,41.3846,-73.09433,0.1157578
"4696",4696,"2020-03-15",6484,0,0,8700,1,41.31585,-73.13543,0.03765927
"4697",4697,"2020-03-15",6488,0,0,7459,3,41.46748,-73.24061,0.4989165
"4698",4698,"2020-03-15",6489,0,0,7461,1,41.6005,-72.87642,0.03229607
"4699",4699,"2020-03-15",6490,0,0,7838,2,41.14327,-73.2931,0.1333691
"4700",4700,"2020-03-15",6492,0,0,8185,1,41.4566,-72.81027,0.03543001
"4701",4701,"2020-03-15",6498,1,0,8753,2,41.30892,-72.4653,0.1489385
"4702",4702,"2020-03-15",6504,0,0,7959,1,41.30365,-72.93495,0.03445174
"4703",4703,"2020-03-15",6510,0,0,7949,2,41.3077,-72.92645,0.1352578
"4704",4704,"2020-03-15",6511,1,0,7844,2,41.30805,-72.9239,0.1334712
"4705",4705,"2020-03-15",6512,3,1,7110,3,41.28375,-72.86409,0.4755727
"4706",4706,"2020-03-15",6513,1,0,6381,1,41.31543,-72.86279,0.02762113
"4707",4707,"2020-03-15",6514,0,0,7337,2,41.37217,-72.94137,0.1248442
"4708",4708,"2020-03-15",6515,1,0,7479,1,41.33054,-72.9686,0.03237399
"4709",4709,"2020-03-15",6516,1,0,7444,2,41.27445,-72.95767,0.1266649
"4710",4710,"2020-03-15",6517,0,0,6595,2,41.3458,-72.90445,0.1122186
"4711",4711,"2020-03-15",6518,0,0,8992,2,41.41755,-72.90735,0.1530052
"4712",4712,"2020-03-15",6519,4,1,8322,3,41.29345,-72.9386,0.5566408
"4713",4713,"2020-03-15",6524,0,0,6147,3,41.42984,-72.99325,0.4111597
"4714",4714,"2020-03-15",6525,0,0,7770,3,41.35305,-73.0018,0.5197187
"4715",4715,"2020-03-15",6604,0,0,7023,1,41.18898,-73.21101,0.03040012
"4716",4716,"2020-03-15",6605,0,0,7816,1,41.16145,-73.21656,0.03383274
"4717",4717,"2020-03-15",6606,1,1,7498,4,41.2088,-73.21156,1.97147
"4718",4718,"2020-03-15",6607,0,0,8143,2,41.1763,-73.1663,0.1385589
"4719",4719,"2020-03-15",6608,0,0,8335,1,41.18875,-73.18036,0.03607931
"4720",4720,"2020-03-15",6610,1,0,6243,2,41.20665,-73.1714,0.1062291
"4721",4721,"2020-03-15",6611,0,0,9437,1,41.25991,-73.20826,0.04084949
"4722",4722,"2020-03-15",6612,1,0,7935,2,41.27255,-73.30286,0.1350196
"4723",4723,"2020-03-15",6614,0,0,7393,1,41.2305,-73.1257,0.03200172
"4724",4724,"2020-03-15",6615,0,0,7436,2,41.17295,-73.13923,0.1265288
"4725",4725,"2020-03-15",6702,1,0,7080,3,41.55975,-73.04313,0.473566
"4726",4726,"2020-03-15",6704,0,0,8053,2,41.5829,-73.0339,0.1370275
"4727",4727,"2020-03-15",6705,0,0,6981,2,41.55155,-72.99269,0.1187866
"4728",4728,"2020-03-15",6706,0,0,8370,1,41.5346,-73.02315,0.03623081
"4729",4729,"2020-03-15",6708,2,0,7440,3,41.5434,-73.06515,0.4976457
"4730",4730,"2020-03-15",6710,1,0,6563,3,41.56965,-73.04685,0.438985
"4731",4731,"2020-03-15",6712,0,0,7206,1,41.4994,-72.9764,0.03119226
"4732",4732,"2020-03-15",6716,0,1,6379,2,41.59885,-72.97756,0.1085432
"4733",4733,"2020-03-15",6750,0,0,7491,2,41.72493,-73.25649,0.1274647
"4734",4734,"2020-03-15",6751,0,0,7663,1,41.64211,-73.211,0.03317046
"4735",4735,"2020-03-15",6752,0,0,8991,1,41.51705,-73.35827,0.03891891
"4736",4736,"2020-03-15",6754,1,0,6693,1,41.79763,-73.36876,0.02897167
"4737",4737,"2020-03-15",6755,0,0,7620,1,41.64668,-73.48007,0.03298433
"4738",4738,"2020-03-15",6756,0,0,9044,1,41.84886,-73.2362,0.03914833
"4739",4739,"2020-03-15",6757,0,0,8177,2,41.72873,-73.44869,0.1391374
"4740",4740,"2020-03-15",6759,0,0,7427,1,41.75607,-73.21575,0.0321489
"4741",4741,"2020-03-15",6762,0,0,7203,2,41.52887,-73.11731,0.1225641
"4742",4742,"2020-03-15",6763,0,0,6819,2,41.69008,-73.21181,0.1160301
"4743",4743,"2020-03-15",6770,0,0,7755,3,41.48784,-73.06125,0.5187154
"4744",4744,"2020-03-15",6776,0,0,7812,2,41.58731,-73.41599,0.1329267
"4745",4745,"2020-03-15",6777,0,0,7571,1,41.70819,-73.33262,0.03277222
"4746",4746,"2020-03-15",6778,0,0,7291,2,41.69494,-73.10871,0.1240615
"4747",4747,"2020-03-15",6779,0,0,6477,3,41.59535,-73.08025,0.4332327
"4748",4748,"2020-03-15",6782,0,0,8147,1,41.65765,-73.04704,0.03526553
"4749",4749,"2020-03-15",6783,0,0,6892,2,41.55379,-73.30104,0.1172722
"4750",4750,"2020-03-15",6784,0,0,7390,1,41.58134,-73.48735,0.03198874
"4751",4751,"2020-03-15",6785,0,0,6928,3,41.7081,-73.44848,0.4633991
"4752",4752,"2020-03-15",6786,0,0,7804,1,41.66425,-73.0195,0.0337808
"4753",4753,"2020-03-15",6787,0,0,8060,1,41.67949,-73.10223,0.03488893
"4754",4754,"2020-03-15",6790,0,0,7134,2,41.83937,-73.1255,0.12139
"4755",4755,"2020-03-15",6791,0,1,7731,2,41.72031,-73.06031,0.1315484
"4756",4756,"2020-03-15",6793,0,0,6568,1,41.63611,-73.29724,0.02843058
"4757",4757,"2020-03-15",6794,0,0,6149,1,41.64137,-73.32399,0.02661688
"4758",4758,"2020-03-15",6795,0,1,8106,3,41.61525,-73.11725,0.542193
"4759",4759,"2020-03-15",6796,0,0,7334,2,41.87419,-73.35219,0.1247932
"4760",4760,"2020-03-15",6798,0,0,7936,3,41.56269,-73.20625,0.5308221
